lat,lon,time range,mmsi,entry timestamp,exit timestamp,apparent fishing hours
-13,-76.800003,2023-01,760001863,2023-01-01T08:00:00Z,2023-02-04T20:00:00Z,1.9
-9.3,-80.099998,2023-03,760015260,2023-01-01T10:00:00Z,2023-03-03T23:00:00Z,2.7
-13.4,-76.5,2023-01,760000780,2023-01-01T02:00:00Z,2023-03-31T23:00:00Z,0.35
-8.4,-79.199997,2023-01,760009905,2023-01-01T06:00:00Z,2023-02-04T23:00:00Z,0.89
-12.7,-76.800003,2023-02,760006125,2023-01-01T02:00:00Z,2023-03-31T23:00:00Z,0.54
-8.1,-79.400002,2023-01,760012394,2023-01-01T01:00:00Z,2023-03-14T22:00:00Z,11.06
-8.3,-79.199997,2023-01,760001700,2023-01-02T01:00:00Z,2023-03-31T23:00:00Z,1.74
-11,-77.800003,2023-02,760014268,2023-01-01T07:00:00Z,2023-02-05T17:00:00Z,0.74
-13.3,-76.699997,2023-01,789564123,2023-01-01T11:00:00Z,2023-02-26T13:00:00Z,0.61
-8.3,-79.099998,2023-01,760038248,2023-01-01T00:00:00Z,2023-02-10T19:00:00Z,3.44
-6.9,-80,2023-01,760000560,2023-01-01T07:00:00Z,2023-02-04T20:00:00Z,0.39
-6.6,-80.900002,2023-01,760004180,2023-01-01T00:00:00Z,2023-03-29T14:00:00Z,1.93
-14.5,-78.699997,2023-03,735057685,2023-03-15T22:00:00Z,2023-03-31T23:00:00Z,5.17
-12.6,-76.800003,2023-02,760000987,2023-01-01T00:00:00Z,2023-03-30T20:00:00Z,1.38
-6.6,-80.699997,2023-01,760003550,2023-01-01T00:00:00Z,2023-03-26T04:00:00Z,1.71
-10.5,-78.099998,2023-02,760016948,2023-01-01T02:00:00Z,2023-03-30T22:00:00Z,2.92
-7,-80.199997,2023-01,760004122,2023-01-01T09:00:00Z,2023-03-19T11:00:00Z,0.67
-11.9,-77.5,2023-01,760038247,2023-01-01T00:00:00Z,2023-03-02T19:00:00Z,3.64
-9.1,-78.599998,2023-03,760006709,2023-01-01T08:00:00Z,2023-03-28T14:00:00Z,1.39
-8.3,-79.800003,2023-02,760000290,2023-01-01T02:00:00Z,2023-03-25T03:00:00Z,1.39
-7.5,-79.800003,2023-01,760000320,2023-01-01T08:00:00Z,2023-02-04T21:00:00Z,0.08
-11,-77.800003,2023-01,760000170,2023-01-01T19:00:00Z,2023-02-11T16:00:00Z,2.16
-8,-79.5,2023-01,760002950,2023-01-01T11:00:00Z,2023-02-07T17:00:00Z,1.84
-11.9,-77.5,2023-01,760001190,2023-01-01T08:00:00Z,2023-03-31T04:00:00Z,0.46
-9.1,-78.599998,2023-01,760000320,2023-01-01T08:00:00Z,2023-02-04T21:00:00Z,0.11
-6.9,-80.099998,2023-01,760038246,2023-01-01T01:00:00Z,2023-03-12T05:00:00Z,1.91
-10.4,-78.099998,2023-01,760001700,2023-01-02T01:00:00Z,2023-03-31T23:00:00Z,0.56
-7.7,-79.699997,2023-01,760110064,2023-01-01T10:00:00Z,2023-02-05T17:00:00Z,6.02
-11.6,-77.400002,2023-01,760001090,2023-01-01T00:00:00Z,2023-03-01T23:00:00Z,6.5
-9.5,-78.5,2023-01,760000560,2023-01-01T07:00:00Z,2023-02-04T20:00:00Z,1.24
-15.1,-75.599998,2023-01,760031085,2023-01-01T09:00:00Z,2023-02-13T02:00:00Z,2.07
-16.8,-78.099998,2023-03,760038087,2023-01-21T13:00:00Z,2023-03-31T23:00:00Z,1.01
-12.7,-76.800003,2023-01,760000920,2023-01-01T07:00:00Z,2023-03-01T03:00:00Z,0.35
-10.1,-78.300003,2023-02,760020286,2023-01-01T05:00:00Z,2023-03-31T20:00:00Z,8.82
-7.3,-79.800003,2023-01,760006613,2023-01-02T01:00:00Z,2023-02-02T17:00:00Z,3.28
-9.7,-78.800003,2023-02,760015261,2023-01-01T00:00:00Z,2023-03-26T03:00:00Z,0.6
-7.8,-79.699997,2023-02,760111409,2023-01-01T09:00:00Z,2023-02-06T22:00:00Z,1.89
-8.1,-79.599998,2023-01,301240000,2023-01-01T15:00:00Z,2023-03-18T08:00:00Z,3.03
-9.3,-78.599998,2023-02,760010399,2023-01-01T14:00:00Z,2023-03-31T23:00:00Z,1.27
-11,-77.800003,2023-01,760003580,2023-01-02T00:00:00Z,2023-03-31T21:00:00Z,1.84
-11.8,-77.900002,2023-01,760003560,2023-01-01T00:00:00Z,2023-03-27T14:00:00Z,0.29
-8,-79.400002,2023-01,760019080,2023-01-01T08:00:00Z,2023-02-23T19:00:00Z,11.51
-8.1,-79.400002,2023-01,760006709,2023-01-01T08:00:00Z,2023-03-28T14:00:00Z,10.87
-7.6,-79.599998,2023-01,760018644,2023-01-01T09:00:00Z,2023-03-31T23:00:00Z,2.06
-13.8,-76.5,2023-01,760029039,2023-01-01T00:00:00Z,2023-03-29T03:00:00Z,3.89
-14.7,-77,2023-03,760003540,2023-01-01T09:00:00Z,2023-03-30T14:00:00Z,1.51
-7.9,-79.599998,2023-02,760003550,2023-01-01T00:00:00Z,2023-03-26T04:00:00Z,0.13
-10.5,-78.099998,2023-02,760000520,2023-01-01T08:00:00Z,2023-02-11T03:00:00Z,2.35
-11.5,-77.699997,2023-01,760007800,2023-01-04T15:00:00Z,2023-03-31T11:00:00Z,1.59
-6.3,-81,2023-01,760000670,2023-01-01T11:00:00Z,2023-02-16T00:00:00Z,7.24
-9.3,-78.699997,2023-01,760000400,2023-01-01T13:00:00Z,2023-03-24T21:00:00Z,1.23
-13.8,-76.599998,2023-01,700000056,2023-01-02T09:00:00Z,2023-02-04T21:00:00Z,1.37
-7.9,-79.5,2023-01,760000233,2023-01-01T10:00:00Z,2023-02-23T02:00:00Z,14.77
-15.5,-77.900002,2023-02,100007791,2023-01-03T09:00:00Z,2023-03-19T15:00:00Z,2.55
-8.6,-79.5,2023-02,760000881,2023-01-01T13:00:00Z,2023-03-01T16:00:00Z,1.78
-10.3,-78.300003,2023-01,760000670,2023-01-01T11:00:00Z,2023-02-16T00:00:00Z,1.27
-15.4,-78.900002,2023-02,760001310,2023-01-21T11:00:00Z,2023-03-31T21:00:00Z,1.29
-7.2,-80,2023-01,760009970,2023-01-01T00:00:00Z,2023-03-30T18:00:00Z,0.32
-8.2,-79.300003,2023-01,760000110,2023-01-01T06:00:00Z,2023-03-18T16:00:00Z,4.08
-6.7,-81,2023-01,760000920,2023-01-01T07:00:00Z,2023-03-01T03:00:00Z,1.38
-7.9,-79.5,2023-01,760006613,2023-01-02T01:00:00Z,2023-02-02T17:00:00Z,5.62
-12.4,-76.900002,2023-01,1458,2023-01-01T08:00:00Z,2023-02-01T04:00:00Z,0.61
-8.1,-79.300003,2023-01,760018812,2023-01-02T02:00:00Z,2023-03-15T12:00:00Z,3.49
-12.8,-76.800003,2023-01,760000520,2023-01-01T08:00:00Z,2023-02-11T03:00:00Z,3.77
-7.9,-79.699997,2023-02,760005276,2023-01-01T21:00:00Z,2023-02-11T20:00:00Z,0.58
-7.3,-80.099998,2023-01,760112018,2023-01-01T09:00:00Z,2023-02-05T16:00:00Z,0.35
-8.1,-79.300003,2023-01,760017362,2023-01-01T09:00:00Z,2023-03-18T16:00:00Z,0.99
-12.2,-77.099998,2023-01,760000020,2023-01-01T09:00:00Z,2023-02-13T21:00:00Z,4.61
-14.1,-77.400002,2023-02,760000850,2023-01-01T14:00:00Z,2023-03-31T23:00:00Z,4.3
-12.2,-77.800003,2023-03,760003520,2023-01-01T07:00:00Z,2023-03-23T12:00:00Z,1.21
-7.1,-79.900002,2023-01,2349,2023-01-01T09:00:00Z,2023-02-15T00:00:00Z,2.07
-13.8,-76.599998,2023-01,760001250,2023-01-01T09:00:00Z,2023-03-28T16:00:00Z,5.69
-6.6,-80.5,2023-01,760112018,2023-01-01T09:00:00Z,2023-02-05T16:00:00Z,2.62
-7.6,-79.800003,2023-02,301240000,2023-01-01T15:00:00Z,2023-03-18T08:00:00Z,3.59
-12.3,-77.099998,2023-01,12900000,2023-01-01T08:00:00Z,2023-02-13T03:00:00Z,9.4
-14.1,-76.5,2023-02,760000110,2023-01-01T06:00:00Z,2023-03-18T16:00:00Z,0.17
-7.5,-79.900002,2023-01,760029039,2023-01-01T00:00:00Z,2023-03-29T03:00:00Z,2.84
-16.8,-77,2023-03,760001270,2023-01-21T14:00:00Z,2023-03-31T23:00:00Z,2.57
-12.5,-77.099998,2023-01,760000110,2023-01-01T06:00:00Z,2023-03-18T16:00:00Z,1.13
-13.4,-76.400002,2023-01,760000008,2023-01-01T07:00:00Z,2023-02-05T13:00:00Z,2.32
-13.9,-76.599998,2023-01,760003530,2023-01-01T00:00:00Z,2023-02-04T21:00:00Z,3.77
-7.2,-79.900002,2023-01,760000920,2023-01-01T07:00:00Z,2023-03-01T03:00:00Z,1.98
-12.5,-78.300003,2023-02,760038247,2023-01-01T00:00:00Z,2023-03-02T19:00:00Z,3.24
-16.3,-77.900002,2023-03,760001310,2023-01-21T11:00:00Z,2023-03-31T21:00:00Z,3.72
-19.3,-75.099998,2023-03,760000400,2023-01-01T13:00:00Z,2023-03-24T21:00:00Z,0.8
-10.4,-78.300003,2023-01,760000022,2023-01-01T07:00:00Z,2023-03-31T12:00:00Z,0.18
-7,-80,2023-01,760110077,2023-01-01T08:00:00Z,2023-02-05T17:00:00Z,0.06
-13,-76.599998,2023-01,760012234,2023-01-01T03:00:00Z,2023-02-21T00:00:00Z,2.73
-7.9,-79.599998,2023-01,760001700,2023-01-02T01:00:00Z,2023-03-31T23:00:00Z,2.38
-9.1,-78.800003,2023-01,760020862,2023-01-01T18:00:00Z,2023-02-28T23:00:00Z,12.55
-13.7,-76.5,2023-01,760031085,2023-01-01T09:00:00Z,2023-02-13T02:00:00Z,8.44
-6.8,-80.300003,2023-01,760001700,2023-01-02T01:00:00Z,2023-03-31T23:00:00Z,0.21
-12.2,-77.099998,2023-01,76011393,2023-01-01T07:00:00Z,2023-01-24T09:00:00Z,2.55
-10.8,-78,2023-01,760011391,2023-01-01T23:00:00Z,2023-03-31T15:00:00Z,0.14
-14.1,-77.300003,2023-03,760015259,2023-01-01T00:00:00Z,2023-03-23T11:00:00Z,1.46
-11.6,-77.5,2023-01,760000008,2023-01-01T07:00:00Z,2023-02-05T13:00:00Z,1.81
-6.1,-83.099998,2023-01,371216000,2023-01-16T06:00:00Z,2023-02-08T11:00:00Z,0.56
-12.4,-77.199997,2023-01,760002911,2023-01-01T07:00:00Z,2023-03-20T10:00:00Z,2.83
-14.4,-77.5,2023-02,760003540,2023-01-01T09:00:00Z,2023-03-30T14:00:00Z,2.08
-7.7,-79.599998,2023-01,760028711,2023-01-01T09:00:00Z,2023-03-27T04:00:00Z,10.62
-9.2,-78.800003,2023-01,760115435,2023-01-01T15:00:00Z,2023-02-05T17:00:00Z,2.17
-8.3,-79.099998,2023-01,760110077,2023-01-01T08:00:00Z,2023-02-05T17:00:00Z,4.92
-8.1,-79.599998,2023-01,760015261,2023-01-01T00:00:00Z,2023-03-26T03:00:00Z,1.93
-13.6,-76.800003,2023-01,760012234,2023-01-01T03:00:00Z,2023-02-21T00:00:00Z,1.39
-11.2,-77.699997,2023-01,760010447,2023-01-01T03:00:00Z,2023-03-17T21:00:00Z,2.72
-9.5,-78.599998,2023-01,760020862,2023-01-01T18:00:00Z,2023-02-28T23:00:00Z,0.99
-9.8,-78.400002,2023-01,760040300,2023-01-01T09:00:00Z,2023-02-05T15:00:00Z,3.06
-7.7,-82.900002,2023-03,735057785,2023-02-05T01:00:00Z,2023-03-28T20:00:00Z,3.2
-11,-77.800003,2023-01,760002915,2023-01-01T06:00:00Z,2023-03-31T18:00:00Z,1.62
-12.6,-77,2023-01,760016647,2023-01-01T08:00:00Z,2023-02-04T19:00:00Z,1.41
-7.7,-79.800003,2023-02,760028711,2023-01-01T09:00:00Z,2023-03-27T04:00:00Z,1.92
-7.7,-79.699997,2023-01,760019080,2023-01-01T08:00:00Z,2023-02-23T19:00:00Z,0.83
-12.1,-77.300003,2023-01,760000110,2023-01-01T06:00:00Z,2023-03-18T16:00:00Z,2.66
-10.4,-78.199997,2023-01,760110077,2023-01-01T08:00:00Z,2023-02-05T17:00:00Z,0.56
-7.8,-79.599998,2023-01,2349,2023-01-01T09:00:00Z,2023-02-15T00:00:00Z,7.33
-5,-81.900002,2023-02,760028711,2023-01-01T09:00:00Z,2023-03-27T04:00:00Z,5.99
-6.5,-80.699997,2023-01,760000290,2023-01-01T02:00:00Z,2023-03-25T03:00:00Z,2.64
-6.8,-80.199997,2023-01,760000620,2023-01-02T01:00:00Z,2023-03-31T23:00:00Z,5.49
-6.1,-81.300003,2023-01,760015260,2023-01-01T10:00:00Z,2023-03-03T23:00:00Z,0.93
-12.9,-76.699997,2023-01,760654046,2023-01-01T00:00:00Z,2023-02-01T18:00:00Z,9.77
-12.2,-77.199997,2023-01,760010376,2023-01-01T08:00:00Z,2023-02-04T20:00:00Z,15.7
-12.9,-76.699997,2023-01,760000180,2023-01-01T08:00:00Z,2023-03-28T05:00:00Z,6.95
-10.1,-78.300003,2023-02,760000520,2023-01-01T08:00:00Z,2023-02-11T03:00:00Z,8.31
-6,-81.300003,2023-01,760000230,2023-01-01T02:00:00Z,2023-02-27T11:00:00Z,1.32
-7.3,-80,2023-01,760068050,2023-01-01T10:00:00Z,2023-02-04T21:00:00Z,3
-7.5,-79.699997,2023-01,760111409,2023-01-01T09:00:00Z,2023-02-06T22:00:00Z,1.88
-7.2,-80.199997,2023-01,760115435,2023-01-01T15:00:00Z,2023-02-05T17:00:00Z,1.32
-7.4,-79.699997,2023-01,760013244,2023-01-01T21:00:00Z,2023-03-16T10:00:00Z,1.01
-11.8,-77.300003,2023-01,1458,2023-01-01T08:00:00Z,2023-02-01T04:00:00Z,0.22
-7.4,-79.900002,2023-02,760000060,2023-01-01T08:00:00Z,2023-03-31T23:00:00Z,1.93
-12.2,-77.300003,2023-01,760654046,2023-01-01T00:00:00Z,2023-02-01T18:00:00Z,2.01
-10,-78.400002,2023-01,760001090,2023-01-01T00:00:00Z,2023-03-01T23:00:00Z,2.28
-7.6,-79.699997,2023-01,760003440,2023-01-01T04:00:00Z,2023-02-04T20:00:00Z,7.64
-7,-80.599998,2023-01,760029039,2023-01-01T00:00:00Z,2023-03-29T03:00:00Z,0.21
-6.6,-80.800003,2023-01,760110077,2023-01-01T08:00:00Z,2023-02-05T17:00:00Z,3.99
-8.4,-79.199997,2023-01,760029039,2023-01-01T00:00:00Z,2023-03-29T03:00:00Z,0.62
-12.5,-76.900002,2023-01,760012186,2023-01-01T07:00:00Z,2023-03-30T20:00:00Z,5.28
-13,-76.900002,2023-01,760004122,2023-01-01T09:00:00Z,2023-03-19T11:00:00Z,0.79
-6.7,-80.699997,2023-01,760000850,2023-01-01T14:00:00Z,2023-03-31T23:00:00Z,1.86
-16.3,-73.800003,2023-02,760027200,2023-01-03T12:00:00Z,2023-02-12T22:00:00Z,0.85
-9.6,-78.5,2023-01,760001160,2023-01-01T02:00:00Z,2023-02-08T05:00:00Z,1.1
-13,-76.900002,2023-01,760003580,2023-01-02T00:00:00Z,2023-03-31T21:00:00Z,3.6
-8.1,-79.5,2023-01,760038247,2023-01-01T00:00:00Z,2023-03-02T19:00:00Z,0.28
-14.1,-77.400002,2023-01,760062957,2023-01-04T09:00:00Z,2023-02-19T15:00:00Z,1.01
-8.2,-79.300003,2023-01,760000290,2023-01-01T02:00:00Z,2023-03-25T03:00:00Z,3.08
-10.5,-78.099998,2023-02,760001190,2023-01-01T08:00:00Z,2023-03-31T04:00:00Z,2.43
-12.6,-77,2023-01,760000210,2023-01-01T02:00:00Z,2023-03-16T12:00:00Z,2.27
-11.6,-77.400002,2023-01,760000180,2023-01-01T08:00:00Z,2023-03-28T05:00:00Z,6.1
-8.2,-79.099998,2023-01,760016079,2023-01-01T06:00:00Z,2023-02-27T18:00:00Z,2.25
-12.8,-76.800003,2023-01,760001190,2023-01-01T08:00:00Z,2023-03-31T04:00:00Z,0.98
-11.6,-77.400002,2023-01,760018812,2023-01-02T02:00:00Z,2023-03-15T12:00:00Z,3.09
-8.4,-79.199997,2023-01,760009970,2023-01-01T00:00:00Z,2023-03-30T18:00:00Z,1.13
-7.5,-79.699997,2023-01,760000780,2023-01-01T02:00:00Z,2023-03-31T23:00:00Z,1.9
-9.1,-78.599998,2023-02,760016662,2023-01-01T01:00:00Z,2023-03-25T05:00:00Z,0.24
-15.2,-77.199997,2023-02,760002911,2023-01-01T07:00:00Z,2023-03-20T10:00:00Z,1.39
-17.8,-71.300003,2023-01,789564123,2023-01-01T11:00:00Z,2023-02-26T13:00:00Z,12.8
-12.2,-77.900002,2023-03,760066412,2023-01-14T15:00:00Z,2023-03-28T14:00:00Z,12.47
-7.5,-79.800003,2023-02,760016662,2023-01-01T01:00:00Z,2023-03-25T05:00:00Z,6.04
-14.6,-77.5,2023-03,760000770,2023-01-05T02:00:00Z,2023-03-13T01:00:00Z,1.45
-5.6,-81.199997,2023-01,760013244,2023-01-01T21:00:00Z,2023-03-16T10:00:00Z,2.63
-10.2,-78.199997,2023-01,760000370,2023-01-01T08:00:00Z,2023-03-26T01:00:00Z,1.26
-7.7,-79.699997,2023-01,760000580,2023-01-01T07:00:00Z,2023-02-13T08:00:00Z,0.6
-17,-72.099998,2023-03,760003390,2023-01-01T08:00:00Z,2023-03-22T07:00:00Z,122.85
-9.2,-79.300003,2023-02,760016948,2023-01-01T02:00:00Z,2023-03-30T22:00:00Z,2.01
-12.8,-76.900002,2023-01,760015312,2023-01-01T08:00:00Z,2023-02-05T13:00:00Z,8.36
-16.9,-78.199997,2023-03,735058843,2023-03-17T23:00:00Z,2023-03-31T23:00:00Z,6.3
-7,-80,2023-01,760003420,2023-01-01T02:00:00Z,2023-02-04T21:00:00Z,1.04
-7.1,-80.099998,2023-01,760001111,2023-01-01T07:00:00Z,2023-03-07T16:00:00Z,7.51
-14.4,-76.900002,2023-03,760100091,2023-01-01T05:00:00Z,2023-03-19T00:00:00Z,1.79
-15.2,-77.800003,2023-02,760000210,2023-01-01T02:00:00Z,2023-03-16T12:00:00Z,2.6
-10.7,-80,2023-03,735057662,2023-02-20T00:00:00Z,2023-03-22T13:00:00Z,0.28
-12.4,-77.099998,2023-01,760001320,2023-01-01T08:00:00Z,2023-02-09T13:00:00Z,3.39
-6,-81.300003,2023-01,760003470,2023-01-01T07:00:00Z,2023-03-29T19:00:00Z,1.78
-14.6,-77.5,2023-03,100007791,2023-01-03T09:00:00Z,2023-03-19T15:00:00Z,1.31
-9.4,-78.699997,2023-02,760001111,2023-01-01T07:00:00Z,2023-03-07T16:00:00Z,2.74
-6.7,-80.400002,2023-01,760017362,2023-01-01T09:00:00Z,2023-03-18T16:00:00Z,1.43
-16.7,-77.099998,2023-03,735059025,2023-01-29T22:00:00Z,2023-03-29T21:00:00Z,3.91
-6.9,-80.400002,2023-01,760009970,2023-01-01T00:00:00Z,2023-03-30T18:00:00Z,1.81
-15.5,-77.5,2023-02,760999991,2023-01-01T07:00:00Z,2023-03-16T11:00:00Z,1.35
-9.2,-78.699997,2023-01,760000230,2023-01-01T02:00:00Z,2023-02-27T11:00:00Z,3.13
-9.4,-78.699997,2023-02,760018517,2023-01-01T08:00:00Z,2023-03-19T12:00:00Z,1.2
-12.3,-77.099998,2023-01,760009908,2023-01-01T00:00:00Z,2023-03-19T00:00:00Z,2.15
-12,-77.099998,2023-03,760000590,2023-01-01T01:00:00Z,2023-03-26T05:00:00Z,0.13
-7.9,-79.5,2023-02,760000870,2023-01-01T18:00:00Z,2023-02-04T15:00:00Z,0.21
-13.1,-77,2023-02,760009908,2023-01-01T00:00:00Z,2023-03-19T00:00:00Z,2.3
-11.9,-77.300003,2023-01,760100091,2023-01-01T05:00:00Z,2023-03-19T00:00:00Z,0.1
-9.4,-78.699997,2023-01,760002950,2023-01-01T11:00:00Z,2023-02-07T17:00:00Z,1.76
-9.9,-78.5,2023-01,760012232,2023-01-01T00:00:00Z,2023-03-31T02:00:00Z,0.87
-8,-79.400002,2023-01,760000580,2023-01-01T07:00:00Z,2023-02-13T08:00:00Z,0.44
-7.6,-79.900002,2023-01,760000870,2023-01-01T18:00:00Z,2023-02-04T15:00:00Z,3.6
-12.4,-77,2023-01,760020862,2023-01-01T18:00:00Z,2023-02-28T23:00:00Z,1.35
-12.6,-76.900002,2023-01,769493837,2023-01-01T09:00:00Z,2023-02-18T16:00:00Z,5.04
-11.7,-78,2023-03,760066412,2023-01-14T15:00:00Z,2023-03-28T14:00:00Z,4.73
-6.2,-81,2023-01,760110077,2023-01-01T08:00:00Z,2023-02-05T17:00:00Z,1.39
-8.4,-79.099998,2023-01,760015724,2023-01-01T09:00:00Z,2023-02-05T00:00:00Z,0.06
-12,-77.199997,2023-01,12900000,2023-01-01T08:00:00Z,2023-02-13T03:00:00Z,8.75
-10,-78.400002,2023-01,760111409,2023-01-01T09:00:00Z,2023-02-06T22:00:00Z,1.83
-12.1,-77.699997,2023-02,760001700,2023-01-02T01:00:00Z,2023-03-31T23:00:00Z,0.38
-6,-81.300003,2023-01,760003540,2023-01-01T09:00:00Z,2023-03-30T14:00:00Z,0.43
-12.5,-76.900002,2023-01,760019914,2023-01-01T07:00:00Z,2023-02-12T22:00:00Z,4.73
-13.3,-76.800003,2023-01,760003440,2023-01-01T04:00:00Z,2023-02-04T20:00:00Z,1
-11.8,-77.5,2023-01,760017979,2023-01-01T07:00:00Z,2023-03-29T20:00:00Z,1.38
-13.4,-76.5,2023-01,760654046,2023-01-01T00:00:00Z,2023-02-01T18:00:00Z,4.86
-13.5,-76.300003,2023-01,760000022,2023-01-01T07:00:00Z,2023-03-31T12:00:00Z,1.68
-10.3,-78.199997,2023-01,760010447,2023-01-01T03:00:00Z,2023-03-17T21:00:00Z,0.09
-7.1,-79.800003,2023-01,760009970,2023-01-01T00:00:00Z,2023-03-30T18:00:00Z,5.56
-8.2,-79.800003,2023-01,760000400,2023-01-01T13:00:00Z,2023-03-24T21:00:00Z,0.35
-9,-78.800003,2023-01,760000620,2023-01-02T01:00:00Z,2023-03-31T23:00:00Z,0.96
-9.2,-78.800003,2023-01,760001210,2023-01-01T07:00:00Z,2023-02-04T21:00:00Z,2.24
-7.8,-79.699997,2023-01,760000510,2023-01-01T03:00:00Z,2023-02-05T18:00:00Z,6.27
-8.1,-79.5,2023-02,760110064,2023-01-01T10:00:00Z,2023-02-05T17:00:00Z,0.11
-14.7,-77,2023-03,760018813,2023-01-01T08:00:00Z,2023-03-31T19:00:00Z,2.96
-13.3,-77.800003,2023-01,760062957,2023-01-04T09:00:00Z,2023-02-19T15:00:00Z,3.22
-6.6,-81.099998,2023-01,760013012,2023-01-01T04:00:00Z,2023-03-10T12:00:00Z,3
-12.8,-76.900002,2023-01,760000008,2023-01-01T07:00:00Z,2023-02-05T13:00:00Z,13.94
-13.5,-76.300003,2023-01,760999991,2023-01-01T07:00:00Z,2023-03-16T11:00:00Z,3.63
-10,-78.400002,2023-01,760100091,2023-01-01T05:00:00Z,2023-03-19T00:00:00Z,1.46
-6.8,-80.400002,2023-01,760038247,2023-01-01T00:00:00Z,2023-03-02T19:00:00Z,1.57
-11,-77.900002,2023-01,301240000,2023-01-01T15:00:00Z,2023-03-18T08:00:00Z,2.23
-17.8,-71.5,2023-02,760000561,2023-01-01T21:00:00Z,2023-02-19T07:00:00Z,2.94
-13.3,-76.699997,2023-03,760003520,2023-01-01T07:00:00Z,2023-03-23T12:00:00Z,3.01
-13.4,-76.5,2023-01,760018812,2023-01-02T02:00:00Z,2023-03-15T12:00:00Z,2.4
-9.5,-81.199997,2023-01,760001310,2023-01-21T11:00:00Z,2023-03-31T21:00:00Z,2.78
-7.8,-79.599998,2023-02,760016662,2023-01-01T01:00:00Z,2023-03-25T05:00:00Z,1.75
-9.3,-78.599998,2023-01,760000008,2023-01-01T07:00:00Z,2023-02-05T13:00:00Z,0.86
-14.8,-77.300003,2023-03,789654321,2023-02-10T08:00:00Z,2023-03-31T20:00:00Z,1
-8.3,-79.099998,2023-01,760003420,2023-01-01T02:00:00Z,2023-02-04T21:00:00Z,2.11
-7.2,-80,2023-01,760029039,2023-01-01T00:00:00Z,2023-03-29T03:00:00Z,1.02
-10,-78.300003,2023-01,760012394,2023-01-01T01:00:00Z,2023-03-14T22:00:00Z,2.06
-8,-79.800003,2023-02,760001210,2023-01-01T07:00:00Z,2023-02-04T21:00:00Z,2.04
-8.1,-79.400002,2023-01,760018517,2023-01-01T08:00:00Z,2023-03-19T12:00:00Z,0.34
-3.5,-81,2023-02,735057662,2023-02-20T00:00:00Z,2023-03-22T13:00:00Z,0.56
-6.6,-80.400002,2023-01,760013012,2023-01-01T04:00:00Z,2023-03-10T12:00:00Z,1.47
-6.9,-80.5,2023-01,760013553,2023-01-01T18:00:00Z,2023-02-07T17:00:00Z,0.32
-8.3,-79,2023-01,760033663,2023-01-01T05:00:00Z,2023-02-23T13:00:00Z,2.33
-8,-79.599998,2023-01,760001210,2023-01-01T07:00:00Z,2023-02-04T21:00:00Z,0.37
-10.1,-78.300003,2023-02,760001190,2023-01-01T08:00:00Z,2023-03-31T04:00:00Z,5.7
-6.9,-80.099998,2023-01,760016662,2023-01-01T01:00:00Z,2023-03-25T05:00:00Z,2.87
-10.4,-78.199997,2023-01,760003420,2023-01-01T02:00:00Z,2023-02-04T21:00:00Z,1.21
-9.7,-78.400002,2023-01,760004503,2023-01-01T07:00:00Z,2023-03-31T23:00:00Z,0.61
-11,-77.800003,2023-01,760004122,2023-01-01T09:00:00Z,2023-03-19T11:00:00Z,1.74
-9.6,-78.599998,2023-01,760005276,2023-01-01T21:00:00Z,2023-02-11T20:00:00Z,0.46
-6.9,-80.5,2023-01,760000560,2023-01-01T07:00:00Z,2023-02-04T20:00:00Z,4.44
-8.4,-79.099998,2023-01,760004122,2023-01-01T09:00:00Z,2023-03-19T11:00:00Z,0.55
-6.5,-80.699997,2023-01,760110077,2023-01-01T08:00:00Z,2023-02-05T17:00:00Z,0.29
-6.6,-80.400002,2023-01,760004180,2023-01-01T00:00:00Z,2023-03-29T14:00:00Z,1.44
-14.9,-77.300003,2023-03,760999991,2023-01-01T07:00:00Z,2023-03-16T11:00:00Z,0.75
-7.5,-79.800003,2023-01,760003440,2023-01-01T04:00:00Z,2023-02-04T20:00:00Z,1.93
-16.3,-78.099998,2023-03,735057685,2023-03-15T22:00:00Z,2023-03-31T23:00:00Z,4
-10.4,-78.199997,2023-01,760000290,2023-01-01T02:00:00Z,2023-03-25T03:00:00Z,1.22
-17.1,-78.300003,2023-02,760001270,2023-01-21T14:00:00Z,2023-03-31T23:00:00Z,3.17
-12.8,-77,2023-01,760003530,2023-01-01T00:00:00Z,2023-02-04T21:00:00Z,0.97
-14.7,-77.400002,2023-02,760003580,2023-01-02T00:00:00Z,2023-03-31T21:00:00Z,4.12
-12.5,-76.900002,2023-02,760003560,2023-01-01T00:00:00Z,2023-03-27T14:00:00Z,0.33
-7.1,-79.900002,2023-01,760003440,2023-01-01T04:00:00Z,2023-02-04T20:00:00Z,4.48
-14.7,-77.400002,2023-02,760015259,2023-01-01T00:00:00Z,2023-03-23T11:00:00Z,1.13
-14.7,-77.699997,2023-02,760001310,2023-01-21T11:00:00Z,2023-03-31T21:00:00Z,0.88
-14.9,-77.300003,2023-03,760000022,2023-01-01T07:00:00Z,2023-03-31T12:00:00Z,0.99
-7.4,-79.699997,2023-01,760000191,2023-01-01T15:00:00Z,2023-03-31T15:00:00Z,7.2
-12.4,-78.699997,2023-03,760038247,2023-01-01T00:00:00Z,2023-03-02T19:00:00Z,0.15
-13.7,-78.199997,2023-02,760003540,2023-01-01T09:00:00Z,2023-03-30T14:00:00Z,0.55
