lat,lon,time range,flag,geartype,vessel ids,apparent fishing hours
-14.1,-79.9,2023-02,PER,tuna_purse_seines,1,11.78
-16,-77.8,2023-02,ECU,tuna_purse_seines,1,0.99
-16.7,-78.2,2023-03,PER,other_purse_seines,1,5.91
-6.8,-81.9,2023-03,PER,other_purse_seines,1,6.29
-8,-83.6,2023-03,ECU,tuna_purse_seines,1,0.13
-7.6,-80.3,2023-03,PER,other_purse_seines,1,0.37
-14.9,-77.5,2023-03,PER,purse_seines,1,4.79
-9.4,-78.9,2023-02,PER,other_purse_seines,1,1.5
-6.6,-80.6,2023-01,PER,tuna_purse_seines,1,1.07
-14.4,-77.8,2023-02,PER,tuna_purse_seines,2,1.31
-15.3,-77.4,2023-03,PER,other_purse_seines,9,26.28
-14.6,-76.9,2023-01,PER,fishing,1,15.62
-15.2,-77.3,2023-02,PER,tuna_purse_seines,1,0.77
-17.3,-71.8,2023-02,PER,other_purse_seines,1,2.68
-15.1,-77.2,2023-03,NA,other_purse_seines,1,1.88
-11.9,-77.3,2023-02,PER,purse_seines,1,0.31
-12.2,-78.8,2023-03,PER,other_purse_seines,6,8.04
-8,-79.8,2023-01,PER,other_purse_seines,2,0.66
-9.5,-78.5,2023-02,PER,other_purse_seines,4,3.06
-7.7,-79.6,2023-01,PER,purse_seines,6,10.81
-7.4,-79.7,2023-01,NA,other_purse_seines,1,1.24
-6.7,-80.2,2023-01,PER,other_purse_seines,5,10.22
-10.9,-77.9,2023-02,PER,other_purse_seines,3,5.05
-7.2,-80.1,2023-01,PER,purse_seines,2,7.13
-14.9,-77.3,2023-03,PER,other_purse_seines,5,5.05
-12.2,-77.4,2023-03,PER,other_purse_seines,1,0.41
-15.4,-77.4,2023-02,PER,tuna_purse_seines,1,0.51
-9.9,-79,2023-01,PER,other_purse_seines,1,0.11
-9.6,-78.5,2023-01,PER,other_purse_seines,43,67.47
-6.9,-80.4,2023-02,PER,tuna_purse_seines,1,1.8
-13.9,-76.5,2023-02,PER,set_gillnets,1,1.5
-11.8,-77.3,2023-01,NA,other_purse_seines,3,7.76
-13.5,-76.2,2023-02,PER,other_purse_seines,4,6.53
-6.9,-80.7,2023-01,PER,other_purse_seines,1,0.08
-11.8,-77.4,2023-03,PER,fishing,1,0.97
-10,-81.6,2023-02,PER,tuna_purse_seines,1,0.42
-16.7,-77.1,2023-03,PER,tuna_purse_seines,2,8.58
-15,-77.5,2023-03,PER,other_purse_seines,1,3.21
-4.3,-82.3,2023-02,PER,other_purse_seines,1,1.82
-15.4,-78.8,2023-02,PER,tuna_purse_seines,1,8.03
-14.7,-77.4,2023-03,PER,other_purse_seines,4,4.58
-11.8,-77.5,2023-01,NA,other_purse_seines,1,4.34
-6.5,-81.7,2023-02,PER,other_purse_seines,2,5
-8.9,-80.1,2023-01,PER,tuna_purse_seines,1,0.1
-10,-78.3,2023-02,NA,other_purse_seines,1,0.99
-8.2,-79.1,2023-01,HND,other_purse_seines,1,0.59
-5.5,-81.1,2023-02,PER,other_purse_seines,1,0.15
-14.9,-76.4,2023-03,PER,pole_and_line,1,0.75
-15.6,-76.4,2023-03,PER,other_purse_seines,1,0.89
-9.8,-78.4,2023-02,PER,other_purse_seines,4,1.77
-8,-79.6,2023-02,PER,other_purse_seines,11,12.91
-10.9,-78.1,2023-01,PER,other_purse_seines,2,2.08
-6.8,-80.5,2023-01,PER,tuna_purse_seines,3,2.16
-7.5,-79.7,2023-02,PER,tuna_purse_seines,1,1.55
-7.7,-82.9,2023-03,ECU,tuna_purse_seines,1,3.2
-9.2,-78.8,2023-02,PER,other_purse_seines,4,7.58
-14.2,-77.9,2023-02,PER,tuna_purse_seines,1,1.37
-9,-80.5,2023-03,PER,other_purse_seines,6,14.05
-11,-77.8,2023-01,PER,purse_seines,3,6.28
-7.7,-79.5,2023-01,PER,other_purse_seines,10,3.89
-11.9,-77.4,2023-01,NA,other_purse_seines,1,2.28
-11.2,-78.1,2023-01,PER,other_purse_seines,1,0.45
-15.5,-77,2023-03,PER,other_purse_seines,6,29.11
-16.8,-77.7,2023-03,PER,other_purse_seines,1,8.01
-7.5,-79.7,2023-03,PER,other_purse_seines,1,5.13
-7.1,-80.1,2023-01,AIA,purse_seines,1,5.43
-9.3,-78.7,2023-01,GBR,other_purse_seines,1,0.08
-10.8,-77.9,2023-02,PER,other_purse_seines,2,4.06
-13,-76.7,2023-02,PER,other_purse_seines,4,2.79
-6.4,-81.5,2023-03,ECU,fishing,1,2.15
-7.9,-79.5,2023-01,PER,fishing,3,19.56
-14.1,-77.2,2023-01,PER,set_gillnets,1,3.03
-14.1,-77.3,2023-02,PER,pole_and_line,1,2
-14.2,-77.1,2023-01,PER,set_gillnets,1,2.03
-16.8,-78.1,2023-03,NA,purse_seines,1,7.53
-14.7,-77.4,2023-02,PER,tuna_purse_seines,2,3.46
-5.7,-81.1,2023-01,NA,inconclusive,1,2.33
-12.2,-77.2,2023-01,SSD,tuna_purse_seines,1,12.83
-9.9,-78.4,2023-01,NA,other_purse_seines,2,7.97
-7.4,-80.3,2023-02,PER,tuna_purse_seines,1,0.95
-9,-78.8,2023-01,PER,purse_seines,1,1.34
-17.2,-77.1,2023-03,PER,fishing,1,0.09
-15,-77.5,2023-02,PER,tuna_purse_seines,1,2.14
-17.5,-77.8,2023-03,PER,tuna_purse_seines,2,10.13
-8,-79.5,2023-01,PER,purse_seines,4,10.31
-17.2,-71.9,2023-02,PER,other_purse_seines,3,4.94
-7.1,-80.2,2023-01,PER,other_purse_seines,5,8.66
-8,-79.3,2023-01,PER,purse_seines,1,1.53
-9.6,-78.6,2023-01,HND,other_purse_seines,1,0.09
-15.4,-77.4,2023-03,PER,other_purse_seines,2,2.94
-14.3,-77.8,2023-02,PER,tuna_purse_seines,3,8.3
-14.8,-76.5,2023-03,PER,pole_and_line,1,0.42
-13.2,-77.2,2023-03,PER,purse_seines,1,0.24
-14,-76.5,2023-03,PER,other_purse_seines,1,0.8
-6.8,-80.3,2023-01,PER,purse_seines,4,11.24
-6.3,-81,2023-01,PER,purse_seines,4,5.52
-11.5,-77.4,2023-01,PER,other_purse_seines,2,2.85
-14.1,-76.6,2023-03,PER,pole_and_line,1,5.01
-7.4,-80,2023-01,GBR,other_purse_seines,1,3.1
-6.8,-80.5,2023-01,PER,purse_seines,1,1.01
-14.6,-77.4,2023-02,PER,pole_and_line,1,1.53
-17.2,-77.6,2023-03,PER,tuna_purse_seines,1,0.43
-6.3,-81,2023-01,GBR,other_purse_seines,1,6.37
-13.2,-76.5,2023-01,PER,pole_and_line,1,4.11
-16.3,-77.7,2023-03,PER,other_purse_seines,1,3.25
-11.7,-77.9,2023-02,ECU,tuna_purse_seines,1,1.01
-15.1,-75.6,2023-01,NA,other_purse_seines,2,2.32
-11.5,-77.5,2023-01,PER,purse_seines,3,4.39
-12.5,-77.2,2023-02,PER,other_purse_seines,1,0.48
-10.3,-78.9,2023-02,PER,purse_seines,1,0.15
-6.9,-80.1,2023-01,PER,purse_seines,4,12.41
-8.4,-79,2023-01,NA,other_purse_seines,3,7.91
-5.8,-81,2023-01,PER,other_purse_seines,1,0.24
-14.5,-77.5,2023-02,AIA,purse_seines,1,0.85
-9.7,-78.5,2023-01,PER,other_purse_seines,22,39.12
-6,-81.6,2023-03,ECU,fishing,1,0.95
-8.2,-79.8,2023-02,PER,other_purse_seines,1,0.19
-3.4,-81.2,2023-03,ECU,other_purse_seines,1,4.13
-7.4,-79.7,2023-01,PER,tuna_purse_seines,5,20.23
-9.3,-82.4,2023-02,PER,tuna_purse_seines,1,8.47
-14.4,-76.4,2023-03,NA,pole_and_line,1,6.01
-14.2,-76.7,2023-03,PER,pole_and_line,1,5.6
-9,-78.6,2023-02,PER,other_purse_seines,4,26.32
-16.6,-77.2,2023-03,ECU,tuna_purse_seines,3,12.45
-15.5,-77.7,2023-02,PER,pole_and_line,1,0.96
-7.1,-79.8,2023-02,PER,other_purse_seines,1,0.56
-7.7,-79.5,2023-02,PER,fishing,1,0.3
-17,-77.8,2023-03,PER,tuna_purse_seines,1,18.21
-14.6,-77.4,2023-03,PER,other_purse_seines,2,4.7
-9.5,-78.5,2023-01,PER,purse_seines,6,6.75
-7.9,-79.6,2023-01,PER,other_purse_seines,61,211.24
-13.6,-78.9,2023-02,PER,tuna_purse_seines,1,11.06
-12,-77.2,2023-01,ESP,drifting_longlines,2,27.21
-13.8,-76.6,2023-01,PER,tuna_purse_seines,1,1.85
-9.1,-78.6,2023-01,NA,other_purse_seines,1,1.32
-12,-77.4,2023-01,PER,tuna_purse_seines,2,2.4
-10.5,-79,2023-02,PER,other_purse_seines,1,4.55
-6.7,-81.3,2023-03,PER,other_purse_seines,1,0.49
-14.6,-77.5,2023-02,NA,pole_and_line,1,5.31
-14.9,-76.9,2023-02,PER,tuna_purse_seines,1,0.12
-9,-78.6,2023-03,PER,tuna_purse_seines,1,0.45
-5,-82.5,2023-02,PER,other_purse_seines,1,1.38
-3.4,-81.2,2023-02,ECU,tuna_purse_seines,1,2.85
-18,-71,2023-02,PER,other_purse_seines,3,5.42
-12,-77.1,2023-02,NA,other_purse_seines,1,0.11
-12.8,-76.7,2023-01,PER,other_purse_seines,7,9.94
-11,-77.9,2023-01,PER,other_purse_seines,20,32.68
-17.4,-71.9,2023-02,PER,other_purse_seines,2,1.46
-6.4,-81.4,2023-03,PER,other_purse_seines,1,0.17
-9.8,-81.3,2023-02,PER,tuna_purse_seines,1,2
-11.9,-77.5,2023-01,PER,other_purse_seines,12,14.15
-11.1,-78.1,2023-01,PER,other_purse_seines,3,1.13
-6.8,-80.3,2023-02,PER,tuna_purse_seines,1,2.45
-17.6,-77.7,2023-03,ECU,tuna_purse_seines,1,0.35
-8.3,-79.2,2023-01,PER,tuna_purse_seines,3,3.34
-15.1,-75.6,2023-01,PER,other_purse_seines,12,20.83
-16,-77.3,2023-03,PER,tuna_purse_seines,1,0.67
-3.4,-81.2,2023-02,PAN,tuna_purse_seines,1,0.79
-8.2,-79.2,2023-01,NA,other_purse_seines,3,25.33
-14.3,-76.5,2023-03,NA,pole_and_line,1,6.3
-8.1,-79.3,2023-01,PER,fishing,2,16.01
-9.2,-78.7,2023-01,NA,other_purse_seines,3,14.13
-17.5,-77.8,2023-03,NA,purse_seines,1,6.38
-9.6,-78.8,2023-02,PER,other_purse_seines,5,6.05
-13.5,-77.3,2023-01,PER,fishing,1,0.58
-12.2,-77.3,2023-01,PER,pole_and_line,2,5.82
-14.6,-77.9,2023-02,PER,tuna_purse_seines,1,1.22
-8.1,-79.5,2023-01,PER,other_purse_seines,36,63.6
-16.2,-77.6,2023-03,PER,tuna_purse_seines,1,1.28
-8.3,-79.2,2023-01,GBR,other_purse_seines,1,4.81
-12,-77.2,2023-02,PER,other_purse_seines,26,150.56
-7.6,-80,2023-02,PER,purse_seines,4,5.78
-13.3,-76.7,2023-01,PER,pole_and_line,1,0.8
-4.7,-82.8,2023-02,PER,other_purse_seines,1,3.15
-15.8,-77.9,2023-03,ECU,tuna_purse_seines,1,3.98
-6.6,-80.5,2023-01,PER,tuna_purse_seines,2,2.36
-4.8,-81.5,2023-03,ECU,fishing,1,5.75
-12.3,-77.2,2023-01,PER,pole_and_line,1,4.03
-14.6,-77.5,2023-02,PER,pole_and_line,1,0.1
-7.1,-79.9,2023-02,PER,purse_seines,1,2.91
-6.8,-80.4,2023-01,PER,purse_seines,3,3.52
-13.5,-78.3,2023-02,PER,fishing,1,2.52
-8.3,-79.4,2023-02,PER,other_purse_seines,1,1.54
-14,-76.6,2023-01,PER,purse_seines,1,3.31
-16,-77.8,2023-03,PER,tuna_purse_seines,2,3.07
-14.4,-76.5,2023-03,NA,pole_and_line,1,7.23
-12.6,-77.9,2023-02,PER,purse_seines,1,1.21
-14.1,-77.4,2023-03,PER,other_purse_seines,1,2.34
-14.4,-76.9,2023-03,PER,other_purse_seines,2,2.26
-8.4,-79.3,2023-01,NA,other_purse_seines,1,0.27
-9.5,-78.6,2023-02,PER,other_purse_seines,10,14.41
-4.4,-81.5,2023-03,ECU,fishing,1,2.02
-14.5,-77.8,2023-02,AIA,purse_seines,1,8.19
-14.3,-76.5,2023-03,PER,pole_and_line,1,1.45
-14.6,-77.4,2023-02,GBR,other_purse_seines,1,1.69
-7.7,-79.4,2023-01,PER,fishing,2,2.05
-14.7,-76.1,2023-01,PER,tuna_purse_seines,1,0.76
-11.6,-80.8,2023-02,PER,tuna_purse_seines,2,3.19
-9,-80.8,2023-01,PER,tuna_purse_seines,1,0.71
-10.1,-78.4,2023-02,PER,other_purse_seines,15,53
-5.8,-81.6,2023-01,ECU,tuna_purse_seines,1,1.48
-13.1,-77.3,2023-02,PER,tuna_purse_seines,1,0.2
-12.4,-79,2023-03,PER,pole_and_line,1,0.81
-8.5,-83,2023-03,ECU,tuna_purse_seines,1,3.7
-7.7,-79.8,2023-02,PER,other_purse_seines,17,18.92
-10.8,-78,2023-01,PER,other_purse_seines,5,4.29
-14,-78.5,2023-03,ECU,tuna_purse_seines,1,0.19
-7.3,-80.2,2023-01,PER,other_purse_seines,1,0.4
-7.4,-79.7,2023-01,GBR,other_purse_seines,1,1.04
-14.1,-76.6,2023-03,NA,pole_and_line,1,7.26
-6.4,-81.2,2023-01,PER,other_purse_seines,2,2.15
-16.8,-78.5,2023-03,PER,tuna_purse_seines,2,5.54
-16.3,-77.2,2023-03,PER,other_purse_seines,1,3
-7.8,-80.1,2023-01,PER,tuna_purse_seines,1,0.11
-16.7,-78.2,2023-03,ECU,tuna_purse_seines,2,9.88
-8.6,-79,2023-01,PER,other_purse_seines,2,2.45
-17.7,-71.4,2023-02,PER,other_purse_seines,2,3.47
-11.8,-77.5,2023-01,SSD,tuna_purse_seines,1,0.21
-12.4,-77,2023-01,PER,tuna_purse_seines,2,3.07
-7.4,-79.9,2023-02,PER,other_purse_seines,6,7.52
-7.8,-79.8,2023-02,NA,other_purse_seines,1,0.51
-7.2,-83.4,2023-03,ECU,tuna_purse_seines,1,0.16
-12,-77.2,2023-01,PER,inconclusive,2,75.56
-7.4,-80,2023-01,PER,tuna_purse_seines,5,7.57
-5,-81.6,2023-03,ECU,fishing,1,2.09
-12,-77.2,2023-03,PER,tuna_purse_seines,1,6.83
-6.3,-81,2023-01,PER,tuna_purse_seines,7,31.19
-8.3,-79,2023-01,NA,other_purse_seines,1,0.33
-18.2,-70.9,2023-02,PER,other_purse_seines,1,0.06
-13,-76.7,2023-01,PER,inconclusive,1,3.75
-16.6,-77.7,2023-03,ECU,tuna_purse_seines,1,5.66
-14.3,-76.4,2023-03,NA,pole_and_line,1,0.7
-19.3,-75.1,2023-03,PER,other_purse_seines,1,0.8
-11.3,-80.4,2023-02,PER,tuna_purse_seines,1,6.31
-16.3,-78.5,2023-03,PER,tuna_purse_seines,1,1.96
-15.9,-78.8,2023-02,PER,tuna_purse_seines,1,1.01
-7.2,-81.4,2023-03,ECU,fishing,1,0.29
-14.7,-77.4,2023-02,GBR,other_purse_seines,1,9.25
-15.5,-79,2023-03,ECU,tuna_purse_seines,1,0.35
-8.6,-79.1,2023-01,NA,other_purse_seines,1,0.08
-11.8,-77.6,2023-01,PER,other_purse_seines,9,11.84
-9,-80,2023-03,PER,other_purse_seines,1,2.05
-12.6,-76.8,2023-03,PER,other_purse_seines,1,2.23
-13.2,-77.3,2023-02,PER,tuna_purse_seines,1,0.06
-7.2,-80.1,2023-01,PER,tuna_purse_seines,3,3.53
-12.1,-77.3,2023-03,PER,fishing,1,3.09
-10.2,-78.4,2023-02,PER,other_purse_seines,2,3.7
-11.8,-77.4,2023-01,NA,other_purse_seines,3,13.05
-12.6,-76.9,2023-01,PER,inconclusive,1,6.29
-12.8,-77.1,2023-01,PER,tuna_purse_seines,1,0.13
-11.4,-77.6,2023-01,SSD,tuna_purse_seines,1,0.65
-17.6,-71.5,2023-01,PER,other_purse_seines,1,4.91
-3.5,-81.4,2023-03,ECU,fishing,1,1.04
-14.3,-77.1,2023-02,NA,pole_and_line,1,1.91
-6.2,-81.1,2023-01,PER,purse_seines,1,0.83
-4,-82.1,2023-02,PER,other_purse_seines,1,6.8
-12.2,-77.3,2023-01,CHN,fishing,1,1.2
-8.2,-79.5,2023-01,PER,other_purse_seines,11,17.04
-14.7,-77.9,2023-02,PER,tuna_purse_seines,1,4.27
-14.4,-77.1,2023-02,PER,pole_and_line,1,0.22
-13.3,-77.4,2023-03,PER,other_purse_seines,1,1.06
-9.7,-78.8,2023-02,PER,other_purse_seines,9,7.69
-9,-82.5,2023-03,PAN,tuna_purse_seines,1,2.91
-9.3,-78.7,2023-01,PER,tuna_purse_seines,2,2.13
-15.1,-76.4,2023-03,PER,other_purse_seines,1,0.72
-7.1,-80.7,2023-01,PER,other_purse_seines,1,1.29
-10.4,-78.1,2023-01,PER,other_purse_seines,14,23.31
-9.8,-78.4,2023-01,NA,other_purse_seines,4,16.72
-6.7,-81,2023-01,PER,tuna_purse_seines,5,7.45
-7.1,-80.4,2023-03,PER,other_purse_seines,1,1.43
-13.3,-78.2,2023-02,PER,fishing,1,0.79
-6.9,-80.2,2023-01,PER,other_purse_seines,24,53.55
-12.3,-78.6,2023-02,PER,pole_and_line,1,0.88
-6.3,-81.8,2023-03,PER,other_purse_seines,1,3
-11,-78,2023-02,PER,other_purse_seines,1,0.41
-14.8,-77.3,2023-02,GBR,other_purse_seines,1,5.28
-12.9,-76.7,2023-01,HND,other_purse_seines,1,8.13
-7.7,-79.6,2023-02,NA,other_purse_seines,1,0.27
-7.5,-79.7,2023-02,GBR,other_purse_seines,1,2.15
-17.9,-71.4,2023-02,PER,other_purse_seines,1,0.64
-15.4,-77.9,2023-02,PER,tuna_purse_seines,1,0.89
-7.5,-79.7,2023-01,PER,pole_and_line,1,5.06
-5.5,-81.6,2023-02,PER,other_purse_seines,1,6.44
-12.4,-77.8,2023-03,PER,other_purse_seines,1,0.99
-10.3,-78.3,2023-02,PER,other_purse_seines,1,0.41
-12.7,-77,2023-01,PER,pole_and_line,2,4.19
-11,-77.9,2023-01,PER,purse_seines,2,7.25
-11.9,-77.3,2023-01,NA,other_purse_seines,4,7.59
-14.5,-76.1,2023-01,PER,purse_seines,1,2.02
-15.4,-77.4,2023-02,GBR,other_purse_seines,1,0.35
-8,-79.4,2023-01,PER,purse_seines,4,10.65
-10.6,-78.1,2023-02,PER,purse_seines,1,1.61
-10.9,-78.6,2023-01,PER,other_purse_seines,1,0.21
-12.1,-77.2,2023-01,PER,fishing,1,21.6
-7.5,-79.9,2023-01,PER,other_purse_seines,53,157.36
-11.9,-77.8,2023-02,PER,other_purse_seines,1,1.81
-9.3,-78.7,2023-02,PER,fishing,1,4.78
-5.4,-81.3,2023-01,PER,pole_and_line,1,2.95
-9.8,-81,2023-01,PER,tuna_purse_seines,1,3.31
-9.1,-78.6,2023-01,HND,other_purse_seines,1,0.25
-14.8,-77.8,2023-02,PER,tuna_purse_seines,1,8.08
-13.2,-77.3,2023-03,PER,other_purse_seines,1,0.06
-7.5,-80,2023-02,PER,tuna_purse_seines,1,1.47
-15.6,-76.9,2023-03,PER,other_purse_seines,1,3.83
-8.7,-79,2023-01,PER,other_purse_seines,5,6.16
-15,-77,2023-01,PER,set_gillnets,1,2.22
-16.9,-78.2,2023-03,ECU,tuna_purse_seines,2,11.14
-14.2,-77.6,2023-01,PER,set_gillnets,1,2.98
-11,-77.9,2023-01,PER,fishing,1,3.3
-9,-78.9,2023-01,PER,purse_seines,1,2.56
-12.9,-76.6,2023-01,PER,inconclusive,1,1.11
-3.8,-82.6,2023-03,ECU,tuna_purse_seines,1,1.86
-16.5,-77.8,2023-03,PER,tuna_purse_seines,2,3.85
-16.6,-78.1,2023-03,PER,tuna_purse_seines,1,2.51
-14,-76.9,2023-01,PER,set_gillnets,1,3.46
-15.3,-76.8,2023-03,PER,pole_and_line,1,1.19
-12.2,-77.2,2023-03,PER,fishing,1,1.78
-15.5,-77.5,2023-02,AIA,purse_seines,1,0.76
-6.9,-83.4,2023-03,ECU,tuna_purse_seines,1,0.2
-12.4,-79.4,2023-02,PER,tuna_purse_seines,1,1.54
-12.6,-76.9,2023-02,PER,purse_seines,3,5.84
-15.4,-76.9,2023-03,PER,other_purse_seines,1,1.22
-14.5,-77,2023-01,PER,set_gillnets,1,3.07
-11.9,-77.2,2023-03,PER,inconclusive,2,86.27
-12.1,-77.3,2023-02,PER,tuna_purse_seines,1,0.61
-14.5,-77.4,2023-01,PER,set_gillnets,1,1.02
-9.5,-78.7,2023-02,PER,tuna_purse_seines,1,4.59
-14.5,-77.7,2023-02,PER,pole_and_line,1,2.31
-9.8,-78.4,2023-01,PER,fishing,1,0.56
-15.8,-77.6,2023-03,PER,fishing,1,0.57
-12.7,-79.4,2023-03,PER,fishing,1,0.07
-12.4,-77.1,2023-01,PER,inconclusive,1,0.18
-6.3,-80.9,2023-01,PER,purse_seines,2,8.47
-13.4,-76.2,2023-02,NA,other_purse_seines,1,0.1
-9.4,-81.9,2023-02,PER,tuna_purse_seines,1,0.18
-7.9,-79.6,2023-01,PER,pole_and_line,1,0.78
-10,-78.8,2023-01,PER,other_purse_seines,1,0.35
-13,-77.2,2023-02,PER,other_purse_seines,1,0.1
-12.7,-77,2023-01,PER,tuna_purse_seines,1,0.16
-10.2,-79.4,2023-02,PER,other_purse_seines,1,3.77
-7.6,-79.8,2023-02,PER,purse_seines,4,7.29
-15.6,-77.9,2023-02,PER,tuna_purse_seines,1,0.18
-7.5,-81,2023-03,PER,other_purse_seines,1,5.2
-8.9,-79.3,2023-02,PER,other_purse_seines,1,3.33
-4.2,-81.4,2023-02,PER,other_purse_seines,1,0.71
-17.4,-71.6,2023-01,PER,other_purse_seines,1,0.6
-8.2,-81,2023-02,NA,purse_seines,1,4.79
-9.4,-82.3,2023-02,PER,tuna_purse_seines,1,9.6
-15.6,-77.8,2023-02,PER,pole_and_line,1,4.54
-15.5,-78,2023-03,ECU,tuna_purse_seines,1,2.82
-11.7,-77.5,2023-01,PER,other_purse_seines,20,44.42
-16.7,-78,2023-03,PER,tuna_purse_seines,2,5.65
-13.2,-77.8,2023-01,PER,pole_and_line,1,2.62
-8.8,-79.1,2023-01,PER,other_purse_seines,2,7
-16.5,-76.8,2023-03,PER,tuna_purse_seines,2,12.94
-9,-78.9,2023-01,PER,other_purse_seines,4,6.96
-5.7,-81,2023-01,PER,pole_and_line,1,2.87
-9.2,-79.3,2023-02,PER,other_purse_seines,1,2.01
-16.4,-76.7,2023-03,PER,fishing,1,2.12
-7.7,-79.6,2023-01,PER,fishing,3,26.44
-7.9,-79.9,2023-02,PER,other_purse_seines,24,85.59
-12,-77.1,2023-03,PER,other_purse_seines,7,27.96
-6.2,-81.6,2023-03,ECU,fishing,1,1.98
-16.4,-78,2023-03,PER,tuna_purse_seines,1,0.64
-9.7,-81.1,2023-01,PER,tuna_purse_seines,1,2.18
-17.1,-72.2,2023-02,PER,other_purse_seines,3,5.25
-9.1,-80.4,2023-03,PER,other_purse_seines,2,5.01
-10.6,-78.1,2023-01,PER,other_purse_seines,2,2.3
-6.8,-81,2023-01,PER,tuna_purse_seines,1,0.34
-12,-80.7,2023-02,PER,tuna_purse_seines,1,0.67
-7.9,-79.7,2023-01,GBR,other_purse_seines,1,3.23
-10.3,-79.3,2023-02,PER,other_purse_seines,1,6.16
-13.3,-76.7,2023-01,PER,other_purse_seines,14,43.02
-14.7,-76.9,2023-03,PER,other_purse_seines,1,2.08
-7.2,-79.8,2023-02,PER,other_purse_seines,2,1.7
-12.1,-77.3,2023-03,PER,other_purse_seines,2,9.44
-12.5,-77,2023-03,NA,other_purse_seines,1,1.22
-16.4,-78.1,2023-02,ECU,tuna_purse_seines,1,0.4
-7.5,-79.8,2023-01,HND,other_purse_seines,1,0.65
-7.3,-80.1,2023-01,PER,tuna_purse_seines,1,0.32
-9.9,-78.5,2023-01,PER,other_purse_seines,9,14.27
-15.1,-77.4,2023-02,PER,tuna_purse_seines,1,2.96
-7.1,-81.4,2023-03,PER,other_purse_seines,1,0.04
-5.1,-81.1,2023-01,PER,inconclusive,1,27.59
-5.4,-82.8,2023-02,PER,other_purse_seines,1,1.08
-10.1,-79.4,2023-02,PER,other_purse_seines,1,0.71
-16.9,-77.1,2023-03,NA,purse_seines,1,3.87
-12.6,-77,2023-01,PER,tuna_purse_seines,1,0.08
-12.3,-77.4,2023-03,PER,other_purse_seines,1,0.43
-9.3,-78.6,2023-01,PER,other_purse_seines,11,23.47
-14.8,-77.5,2023-03,NA,pole_and_line,1,2.98
-15.3,-78.9,2023-02,PER,tuna_purse_seines,1,1.58
-13.8,-76.6,2023-01,PER,inconclusive,1,0.82
-6.4,-80.9,2023-03,PER,other_purse_seines,1,0.22
-12.3,-78.8,2023-03,PER,other_purse_seines,7,17.65
-8.9,-80.4,2023-03,PER,other_purse_seines,3,3.27
-15.7,-76.7,2023-03,NA,pole_and_line,1,0.53
-16.9,-78,2023-03,PER,tuna_purse_seines,1,0.02
-11.6,-77.5,2023-01,PER,other_purse_seines,29,64.01
-6.2,-81,2023-01,PER,tuna_purse_seines,3,5.96
-14.8,-77.3,2023-03,NA,pole_and_line,1,1
-15.3,-77.3,2023-02,PER,tuna_purse_seines,1,2.83
-7.5,-79.9,2023-01,PER,fishing,2,6.92
-7.8,-79.8,2023-02,PER,other_purse_seines,29,82.48
-13.9,-77.3,2023-03,PER,other_purse_seines,1,1.48
-7.7,-79.6,2023-01,PER,pole_and_line,1,2.05
-13.9,-77.7,2023-01,PER,pole_and_line,1,1.96
-8.3,-79.3,2023-02,HND,other_purse_seines,1,1.2
-7.1,-80.1,2023-01,GBR,other_purse_seines,1,1.45
-10.8,-77.9,2023-01,NA,other_purse_seines,4,11.65
-9.5,-78.8,2023-02,PER,inconclusive,1,1.72
-11.2,-77.8,2023-02,PER,other_purse_seines,4,15.99
-4.7,-84.4,2023-03,ECU,tuna_purse_seines,1,0.18
-10.2,-78.6,2023-01,PER,other_purse_seines,2,1.21
-14.5,-77.5,2023-03,PER,other_purse_seines,6,6.77
-7.2,-80.2,2023-01,PER,other_purse_seines,9,11.04
-9.3,-80.3,2023-03,PER,other_purse_seines,3,9.85
-7.5,-79.7,2023-02,NA,other_purse_seines,1,0.02
-9.9,-78.3,2023-02,PER,other_purse_seines,2,2.24
-15.1,-75.7,2023-01,PER,purse_seines,3,2.27
-8.2,-79,2023-03,PER,inconclusive,1,2.15
-16.8,-77.1,2023-03,PER,tuna_purse_seines,1,3
-4,-81.4,2023-03,ECU,fishing,1,2.03
-8.4,-79,2023-01,PER,other_purse_seines,23,33.06
-6.5,-80.7,2023-01,PER,purse_seines,1,0.29
-14.9,-77.4,2023-03,PER,other_purse_seines,4,8.55
-16.6,-78.2,2023-03,PER,other_purse_seines,1,1.21
-8.2,-79.1,2023-01,PER,purse_seines,2,3.65
-12.2,-77.3,2023-03,PER,other_purse_seines,2,4.44
-14.6,-76.9,2023-03,PER,other_purse_seines,6,9.49
-8.4,-79.1,2023-01,HND,other_purse_seines,1,0.17
-7,-79.9,2023-01,PER,other_purse_seines,18,20.37
-10.9,-77.8,2023-02,PER,other_purse_seines,2,1.79
-12.2,-78.9,2023-03,PER,other_purse_seines,1,0.24
-14.8,-75.9,2023-01,NA,other_purse_seines,2,3.18
-14.7,-76,2023-01,PER,purse_seines,1,0.29
-15.2,-77.4,2023-02,PER,tuna_purse_seines,1,1.02
-17.3,-71.9,2023-02,PER,other_purse_seines,2,3.22
-10.9,-78.4,2023-02,PER,other_purse_seines,1,0.11
-18,-71.1,2023-02,NA,other_purse_seines,1,2.49
-10.9,-77.8,2023-01,NA,other_purse_seines,2,3.71
-4.8,-81.4,2023-02,PER,other_purse_seines,1,0.32
-14.1,-76.7,2023-01,PER,other_purse_seines,2,0.55
